F60,x,y,RA,DEC,F100,x1,y1,RA1,DEC1
0.5511405468,14,6,3.771847761,-39.34199686,1.896606445,14,6,3.771847761,-39.34199686
0.6303411722,15,6,3.745987198,-39.34198828,1.901768327,15,6,3.745987198,-39.34198828
0.6832796931,16,6,3.720126657,-39.34197397,1.924281478,16,6,3.720126657,-39.34197397
0.6832796931,17,6,3.694266147,-39.34195394,1.924281478,17,6,3.694266147,-39.34195394
0.676035583,18,6,3.66840568,-39.34192819,2.003875732,18,6,3.66840568,-39.34192819
0.6287897825,19,6,3.642545265,-39.34189671,1.905020595,19,6,3.642545265,-39.34189671
0.714078784,20,6,3.616684914,-39.34185952,1.626223207,20,6,3.616684914,-39.34185952
0.6187575459,21,6,3.590824636,-39.3418166,1.565797806,21,6,3.590824636,-39.3418166
0.6187575459,22,6,3.564964442,-39.34176796,1.565797806,22,6,3.564964442,-39.34176796
0.5500940681,23,6,3.539104344,-39.34171359,1.604805589,23,6,3.539104344,-39.34171359
0.5751544237,24,6,3.51324435,-39.34165351,1.594570994,24,6,3.51324435,-39.34165351
0.5625588894,25,6,3.487384473,-39.3415877,1.605545402,25,6,3.487384473,-39.3415877
0.5705868602,1,5,4.108120747,-39.36158727,1.576913953,1,5,4.108120747,-39.36158727
0.5705868602,2,5,4.08225349,-39.36165312,1.576913953,2,5,4.08225349,-39.36165312
0.5749767423,3,5,4.056386118,-39.36171325,1.733853102,3,5,4.056386118,-39.36171325
0.5758378506,4,5,4.03051864,-39.36176765,1.878629446,4,5,4.03051864,-39.36176765
0.5316828489,5,5,4.004651067,-39.36181633,1.860224485,5,5,4.004651067,-39.36181633
0.5640474558,6,5,3.97878341,-39.36185928,1.83219862,6,5,3.97878341,-39.36185928
0.5963073373,7,5,3.952915679,-39.3618965,2.036972761,7,5,3.952915679,-39.3618965
0.6063369513,8,5,3.927047885,-39.361928,2.07412076,8,5,3.927047885,-39.361928
0.6562904119,9,5,3.901180038,-39.36195377,1.914607286,9,5,3.901180038,-39.36195377
0.6340409517,10,5,3.875312148,-39.36197381,1.796819448,10,5,3.875312148,-39.36197381
0.6134070158,11,5,3.849444228,-39.36198813,1.776887774,11,5,3.849444228,-39.36198813
